Date,High,Low,Open,Close,Volume,Adj Close
2012-08-28,24180.0,23600.0,23720.0,23900.0,27767400.0,19740.138671875
2012-08-29,24700.0,24140.0,24180.0,24600.0,23415550.0,20318.3046875
2012-08-30,24580.0,24040.0,24560.0,24300.0,16211400.0,20070.51953125
2012-08-31,24680.0,24140.0,24220.0,24660.0,20301300.0,20367.861328125
2012-09-03,24700.0,24020.0,24400.0,24360.0,13903800.0,20120.076171875
2012-09-04,24560.0,24200.0,24380.0,24360.0,9916550.0,20120.076171875
2012-09-05,24240.0,23780.0,24100.0,23780.0,17381950.0,19641.029296875
2012-09-06,24060.0,23860.0,24000.0,23920.0,12373750.0,19756.658203125
2012-09-07,25020.0,24400.0,24600.0,25000.0,25512400.0,20648.6875
2012-09-10,25280.0,25000.0,25200.0,25000.0,15883700.0,20648.6875
2012-09-11,25300.0,24640.0,24800.0,25120.0,9890800.0,20747.794921875
2012-09-12,25900.0,25180.0,25360.0,25880.0,18473250.0,21375.513671875
2012-09-13,26100.0,25620.0,25980.0,26020.0,19489950.0,21491.14453125
2012-09-14,26780.0,26540.0,26600.0,26720.0,24872500.0,22069.3125
2012-09-17,26720.0,26240.0,26720.0,26300.0,14896000.0,21722.416015625
2012-09-18,26720.0,26160.0,26280.0,26300.0,11232300.0,21722.416015625
2012-09-19,26460.0,25960.0,26120.0,26280.0,12114550.0,21705.896484375
2012-09-20,26100.0,25680.0,25860.0,25740.0,14199800.0,21259.88671875
2012-09-21,26140.0,25900.0,26000.0,26040.0,14913400.0,21507.671875
2012-09-24,26560.0,25840.0,26000.0,26540.0,13195450.0,21920.638671875
2012-09-25,26680.0,26200.0,26200.0,26540.0,11348000.0,21920.638671875
2012-09-26,26500.0,26120.0,26260.0,26500.0,12054550.0,21887.603515625
2012-09-27,26840.0,26460.0,26540.0,26760.0,14541600.0,22102.349609375
2012-09-28,27200.0,26780.0,27180.0,26920.0,17906350.0,22234.505859375
2012-10-02,27420.0,27040.0,27080.0,27380.0,13376250.0,22614.4375
2012-10-04,27460.0,26780.0,27020.0,27340.0,19127200.0,22581.396484375
2012-10-05,27800.0,27040.0,27740.0,27400.0,17828800.0,22630.955078125
2012-10-08,27580.0,27200.0,27500.0,27460.0,12037600.0,22680.513671875
2012-10-09,27620.0,27260.0,27260.0,27440.0,8788650.0,22663.994140625
2012-10-10,27200.0,26500.0,27060.0,26500.0,12976700.0,21887.603515625
2012-10-11,26400.0,25740.0,26200.0,26080.0,23779850.0,21540.703125
2012-10-12,26240.0,25760.0,26100.0,25920.0,14977250.0,21408.5546875
2012-10-15,26240.0,25740.0,25920.0,26000.0,10334000.0,21474.62890625
2012-10-16,26620.0,26300.0,26520.0,26600.0,10671300.0,21970.197265625
2012-10-17,26920.0,26320.0,26840.0,26720.0,8984550.0,22069.3125
2012-10-18,26820.0,26560.0,26720.0,26740.0,10498450.0,22085.83203125
2012-10-19,26500.0,25980.0,26460.0,26040.0,13969950.0,21507.671875
2012-10-22,26340.0,25520.0,25540.0,26300.0,11741150.0,21722.416015625
2012-10-23,26440.0,26040.0,26380.0,26260.0,9253550.0,21689.375
2012-10-24,26180.0,25780.0,25940.0,26000.0,13454500.0,21474.62890625
2012-10-25,26440.0,25820.0,25920.0,26440.0,11881100.0,21838.044921875
2012-10-26,26240.0,25740.0,26120.0,25740.0,13793850.0,21259.88671875
2012-10-29,25980.0,25580.0,25960.0,25980.0,11448050.0,21458.107421875
2012-10-30,26080.0,25840.0,25980.0,25960.0,6643850.0,21441.595703125
2012-10-31,26240.0,25980.0,26120.0,26200.0,10604850.0,21639.818359375
2012-11-01,26040.0,25800.0,25900.0,25940.0,10455600.0,21425.07421875
2012-11-02,26660.0,26260.0,26380.0,26540.0,18521400.0,21920.638671875
2012-11-05,26980.0,26400.0,26560.0,26820.0,13062050.0,22151.90625
2012-11-06,26980.0,26640.0,26980.0,26980.0,8981800.0,22284.056640625
2012-11-07,27240.0,26700.0,26860.0,27240.0,9676400.0,22498.8046875
2012-11-08,27140.0,26820.0,26960.0,27000.0,15326600.0,22300.576171875
2012-11-09,27020.0,26520.0,26700.0,26820.0,14550300.0,22151.90625
2012-11-12,26940.0,26620.0,26620.0,26900.0,6959250.0,22217.984375
2012-11-13,26980.0,26520.0,26940.0,26980.0,7325850.0,22284.056640625
2012-11-14,27140.0,26920.0,27140.0,27100.0,10436000.0,22383.169921875
2012-11-15,26760.0,26520.0,26700.0,26620.0,9959100.0,21986.71484375
2012-11-16,26520.0,26020.0,26440.0,26140.0,12172550.0,21590.259765625
2012-11-19,26840.0,26260.0,26300.0,26640.0,10137500.0,22003.232421875
2012-11-20,27300.0,26920.0,27060.0,27280.0,13420300.0,22531.845703125
2012-11-21,27940.0,27440.0,27520.0,27680.0,17780400.0,22862.2265625
2012-11-22,28380.0,27820.0,27880.0,28340.0,14930950.0,23407.337890625
2012-11-23,28840.0,28340.0,28440.0,28740.0,12322050.0,23737.724609375
2012-11-26,28860.0,27980.0,28840.0,28080.0,13749850.0,23192.6015625
2012-11-27,28560.0,28080.0,28100.0,28320.0,11836200.0,23390.822265625
2012-11-28,28760.0,27920.0,28000.0,28260.0,14055800.0,23341.26953125
2012-11-29,28440.0,28040.0,28040.0,28280.0,13073300.0,23357.791015625
2012-11-30,28500.0,27980.0,28460.0,28120.0,16427600.0,23225.63671875
2012-12-03,28720.0,28160.0,28400.0,28600.0,10220850.0,23622.091796875
2012-12-04,28680.0,28400.0,28640.0,28600.0,9504900.0,23622.091796875
2012-12-05,29100.0,28540.0,28600.0,29100.0,12436400.0,24035.06640625
2012-12-06,29420.0,28680.0,29360.0,29080.0,14248700.0,24018.552734375
2012-12-07,29960.0,29000.0,29000.0,29600.0,15882450.0,24448.041015625
2012-12-10,30120.0,29700.0,30120.0,29820.0,13056100.0,24629.751953125
2012-12-11,29960.0,29380.0,29960.0,29520.0,12657350.0,24381.962890625
2012-12-12,29920.0,29460.0,29460.0,29800.0,15244450.0,24613.2265625
2012-12-13,30660.0,29860.0,30000.0,30660.0,30680500.0,25323.544921875
2012-12-14,30720.0,30160.0,30320.0,30300.0,13905250.0,25026.203125
2012-12-17,30480.0,29940.0,30020.0,30060.0,15511100.0,24827.974609375
2012-12-18,30320.0,29900.0,30000.0,30300.0,13538450.0,25026.203125
2012-12-20,30580.0,29900.0,30300.0,30060.0,20128500.0,24827.974609375
2012-12-21,29920.0,28800.0,29860.0,28840.0,27576200.0,23820.3203125
2012-12-24,29520.0,28840.0,28960.0,29480.0,14488550.0,24348.927734375
2012-12-26,30060.0,29400.0,29600.0,29400.0,14038700.0,24282.845703125
2012-12-27,30000.0,29400.0,29400.0,29920.0,9143900.0,24839.076171875
2012-12-28,30600.0,29740.0,29760.0,30440.0,10562750.0,25270.76953125
2013-01-02,31520.0,30540.0,30660.0,31520.0,11449650.0,26167.369140625
2013-01-03,31680.0,30860.0,31640.0,30860.0,14227400.0,25619.4453125
2013-01-04,30840.0,30200.0,30800.0,30500.0,12999800.0,25320.580078125
2013-01-07,30560.0,30000.0,30300.0,30400.0,12610950.0,25237.5625
2013-01-08,30340.0,29960.0,30260.0,30000.0,13822250.0,24905.494140625
2013-01-09,30260.0,29820.0,30000.0,30000.0,12659950.0,24905.494140625
2013-01-10,30680.0,30000.0,30300.0,30600.0,14663600.0,25403.599609375
2013-01-11,30960.0,30140.0,30960.0,30660.0,11913550.0,25453.41015625
2013-01-14,31040.0,30560.0,30780.0,31040.0,7999950.0,25768.876953125
2013-01-15,31200.0,30240.0,31200.0,30240.0,10727150.0,25104.728515625
2013-01-16,30520.0,29660.0,30280.0,29840.0,16221000.0,24772.662109375
2013-01-17,30040.0,29000.0,30040.0,29380.0,20236700.0,24390.77734375
2013-01-18,29740.0,29100.0,29600.0,29600.0,12516600.0,24573.4140625
2013-01-21,29500.0,28960.0,29280.0,29080.0,14519650.0,24141.71875
2013-01-22,29740.0,28900.0,28900.0,29600.0,11947400.0,24573.4140625
2013-01-23,30040.0,29460.0,30000.0,29460.0,9293550.0,24457.193359375
2013-01-24,29380.0,28820.0,29360.0,29060.0,15999050.0,24125.115234375
2013-01-25,29220.0,28100.0,29200.0,28340.0,21795250.0,23527.380859375
2013-01-28,28020.0,27420.0,27920.0,27440.0,30852150.0,22780.224609375
2013-01-29,28360.0,27600.0,27800.0,28180.0,21616550.0,23394.552734375
2013-01-30,28800.0,28240.0,28520.0,28800.0,16170100.0,23909.26953125
2013-01-31,28960.0,28440.0,28600.0,28960.0,16052800.0,24042.099609375
2013-02-01,29200.0,28440.0,29200.0,28820.0,11576200.0,23925.875
2013-02-04,29060.0,28340.0,29000.0,28740.0,12861900.0,23859.4609375
2013-02-05,28860.0,28280.0,28300.0,28700.0,11388100.0,23826.251953125
2013-02-06,28860.0,28540.0,28800.0,28540.0,6897150.0,23693.419921875
2013-02-07,28780.0,28400.0,28780.0,28400.0,9721100.0,23577.193359375
2013-02-08,29400.0,28300.0,28360.0,29240.0,13423850.0,24274.548828125
2013-02-12,29680.0,29180.0,29680.0,29360.0,8419750.0,24374.173828125
2013-02-13,29780.0,29120.0,29480.0,29740.0,9209050.0,24689.640625
2013-02-14,29880.0,29540.0,29800.0,29800.0,7534100.0,24739.451171875
2013-02-15,29960.0,29540.0,29800.0,29960.0,7599950.0,24872.283203125
2013-02-18,30020.0,29620.0,29800.0,29800.0,7109950.0,24739.451171875
2013-02-19,29980.0,29580.0,29600.0,29840.0,6132250.0,24772.662109375
2013-02-20,30900.0,29940.0,30040.0,30900.0,18039350.0,25652.65625
2013-02-21,31160.0,30700.0,30800.0,31000.0,13123650.0,25735.66796875
2013-02-22,30960.0,30400.0,30600.0,30600.0,13852650.0,25403.599609375
2013-02-25,30980.0,30600.0,30980.0,30600.0,8897550.0,25403.599609375
2013-02-26,30760.0,30160.0,30300.0,30540.0,9244750.0,25353.78515625
2013-02-27,31180.0,30380.0,31180.0,30540.0,8938200.0,25353.78515625
2013-02-28,31080.0,30600.0,30600.0,30880.0,12784200.0,25636.05078125
2013-03-04,31260.0,30600.0,31260.0,30780.0,13276850.0,25553.02734375
2013-03-05,31280.0,30960.0,31120.0,31000.0,9294600.0,25735.66796875
2013-03-06,31500.0,30940.0,31440.0,31200.0,10148650.0,25901.703125
2013-03-07,31000.0,30240.0,30960.0,30400.0,13482700.0,25237.5625
2013-03-08,30340.0,29780.0,30300.0,29980.0,18941000.0,24888.884765625
2013-03-11,30240.0,29700.0,29860.0,30160.0,13748250.0,25038.314453125
2013-03-12,30240.0,29800.0,30080.0,29880.0,8746550.0,24805.86328125
2013-03-13,30580.0,30020.0,30120.0,30540.0,11303550.0,25353.78515625
2013-03-14,30680.0,29980.0,30560.0,30400.0,12557800.0,25237.5625
2013-03-15,30580.0,29600.0,30580.0,29600.0,36618350.0,24573.4140625
2013-03-18,29200.0,28680.0,29200.0,28900.0,26439550.0,23992.28515625
2013-03-19,29840.0,28960.0,29000.0,29500.0,13977100.0,24490.396484375
2013-03-20,29700.0,29120.0,29200.0,29200.0,13515750.0,24241.33984375
2013-03-21,29480.0,29120.0,29220.0,29140.0,11768550.0,24191.529296875
2013-03-22,29360.0,29040.0,29160.0,29100.0,10687100.0,24158.32421875
2013-03-25,29900.0,29400.0,29600.0,29900.0,10272050.0,24822.470703125
2013-03-26,30440.0,29820.0,29900.0,30180.0,16830000.0,25054.921875
2013-03-27,30320.0,29740.0,30300.0,30080.0,12881400.0,24971.900390625
2013-03-28,30200.0,29940.0,30060.0,30200.0,7989600.0,25071.51953125
2013-03-29,30640.0,30340.0,30480.0,30540.0,9533700.0,25353.78515625
2013-04-01,30700.0,30240.0,30700.0,30240.0,5295500.0,25104.728515625
2013-04-02,30640.0,30200.0,30200.0,30500.0,8574850.0,25320.580078125
2013-04-03,30560.0,30180.0,30520.0,30420.0,10882700.0,25254.162109375
2013-04-04,30380.0,29980.0,30340.0,30120.0,10700450.0,25005.10546875
2013-04-05,30320.0,29860.0,30100.0,30100.0,14977350.0,24988.505859375
2013-04-08,30620.0,29940.0,30100.0,30400.0,12959500.0,25237.5625
2013-04-09,30600.0,30200.0,30540.0,30560.0,9244000.0,25370.390625
2013-04-10,30800.0,30260.0,30800.0,30420.0,11779700.0,25254.162109375
2013-04-11,30800.0,30360.0,30420.0,30800.0,11291500.0,25569.634765625
2013-04-12,31000.0,30260.0,30800.0,30340.0,10744050.0,25187.748046875
2013-04-15,30700.0,30060.0,30060.0,30460.0,10767300.0,25287.373046875
2013-04-16,30640.0,30020.0,30100.0,30560.0,18551850.0,25370.390625
2013-04-17,31320.0,30280.0,31320.0,30360.0,10491100.0,25204.353515625
2013-04-18,30440.0,29620.0,30400.0,29660.0,13358400.0,24623.22265625
2013-04-19,29840.0,29100.0,29300.0,29500.0,15704000.0,24490.396484375
2013-04-22,30060.0,29300.0,29800.0,30060.0,9335850.0,24955.298828125
2013-04-23,30060.0,29480.0,30000.0,29660.0,8864850.0,24623.22265625
2013-04-24,29880.0,29480.0,29700.0,29720.0,10086550.0,24673.033203125
2013-04-25,29880.0,29400.0,29400.0,29880.0,10463900.0,24805.86328125
2013-04-26,29940.0,29440.0,29900.0,29720.0,11651600.0,24673.033203125
2013-04-29,29840.0,29500.0,29820.0,29620.0,8500150.0,24590.015625
2013-04-30,30600.0,29760.0,29800.0,30400.0,18705000.0,25237.5625
2013-05-02,30640.0,30340.0,30520.0,30560.0,10048950.0,25370.390625
2013-05-03,30740.0,30420.0,30700.0,30700.0,6559050.0,25486.61328125
2013-05-06,30800.0,30240.0,30800.0,30280.0,8654300.0,25137.939453125
2013-05-07,30160.0,29820.0,30160.0,29860.0,11434500.0,24789.259765625
2013-05-08,29960.0,29580.0,29860.0,29760.0,14921950.0,24706.244140625
2013-05-09,30400.0,29780.0,29800.0,30300.0,10806150.0,25154.544921875
2013-05-10,30280.0,29520.0,30280.0,29520.0,11794850.0,24507.0
2013-05-13,29600.0,29240.0,29420.0,29540.0,8750100.0,24523.603515625
2013-05-14,30000.0,29660.0,29740.0,30000.0,9002650.0,24905.494140625
2013-05-15,30000.0,29680.0,29700.0,30000.0,10594800.0,24905.494140625
2013-05-16,30280.0,30000.0,30020.0,30160.0,14657550.0,25038.314453125
2013-05-20,30240.0,29920.0,30040.0,29940.0,12288850.0,24855.67578125
2013-05-21,30200.0,29700.0,30200.0,29840.0,11600400.0,24772.662109375
2013-05-22,30200.0,29820.0,30080.0,30180.0,9923100.0,25054.921875
2013-05-23,30040.0,29680.0,29840.0,29680.0,11994150.0,24639.828125
2013-05-24,29880.0,29440.0,29740.0,29720.0,10190600.0,24673.033203125
2013-05-27,29980.0,29740.0,29800.0,29780.0,6146400.0,24722.845703125
2013-05-28,29920.0,29620.0,29620.0,29680.0,11588050.0,24639.828125
2013-05-29,30460.0,29660.0,29680.0,30240.0,14760550.0,25104.728515625
2013-05-30,30980.0,30240.0,30360.0,30880.0,22778000.0,25636.05078125
2013-05-31,31180.0,30740.0,30920.0,30760.0,18025050.0,25536.423828125
2013-06-03,31180.0,30560.0,30720.0,30640.0,10309450.0,25436.80859375
2013-06-04,30840.0,30420.0,30660.0,30800.0,8496600.0,25569.634765625
2013-06-05,31060.0,30420.0,30980.0,30420.0,13590650.0,25254.162109375
2013-06-07,29700.0,28480.0,29500.0,28540.0,54290800.0,23693.419921875
2013-06-10,28860.0,28280.0,28400.0,28500.0,26677700.0,23660.2109375
2013-06-11,28380.0,27560.0,28220.0,27780.0,34613000.0,23062.478515625
2013-06-12,28060.0,27240.0,27560.0,27700.0,22887650.0,22996.06640625
2013-06-13,27940.0,27140.0,27600.0,27140.0,33509850.0,22531.166015625
2013-06-14,27540.0,27140.0,27300.0,27380.0,17558350.0,22730.408203125
2013-06-17,27560.0,27300.0,27400.0,27320.0,11758450.0,22680.591796875
2013-06-18,27740.0,27200.0,27360.0,27740.0,11043050.0,23029.275390625
2013-06-19,27700.0,27280.0,27640.0,27380.0,10270250.0,22730.408203125
2013-06-20,26960.0,26520.0,26860.0,26580.0,17817950.0,22066.265625
2013-06-21,26660.0,25800.0,25880.0,26500.0,27677800.0,21999.84765625
2013-06-24,27000.0,26260.0,27000.0,26260.0,15847900.0,21800.603515625
2013-06-25,26360.0,25760.0,26020.0,25940.0,20774950.0,21534.9453125
2013-06-26,26100.0,24900.0,26020.0,25220.0,31751200.0,20937.2109375
2013-06-27,26880.0,25720.0,25900.0,26780.0,25756150.0,22241.1171875
2013-06-28,27000.0,26580.0,27000.0,26840.0,20961250.0,22290.94921875
2013-07-01,26920.0,26440.0,26680.0,26520.0,12825950.0,22025.181640625
2013-07-02,27040.0,26600.0,26800.0,26700.0,10214450.0,22174.671875
2013-07-03,26780.0,25900.0,26680.0,26020.0,12822050.0,21609.921875
2013-07-04,26340.0,25920.0,26040.0,26340.0,9042650.0,21875.69140625
2013-07-05,26300.0,25200.0,25720.0,25340.0,30382800.0,21045.18359375
2013-07-08,25160.0,24180.0,25000.0,24520.0,26480150.0,20364.16015625
2013-07-09,25000.0,24580.0,24600.0,24740.0,19694950.0,20546.87109375
2013-07-10,25040.0,24740.0,24900.0,24960.0,17305650.0,20729.587890625
2013-07-11,26240.0,25020.0,25020.0,26240.0,20788350.0,21792.638671875
2013-07-12,26480.0,26020.0,26400.0,26240.0,11391300.0,21792.638671875
2013-07-15,26380.0,25700.0,26300.0,26260.0,9629600.0,21809.251953125
2013-07-16,26420.0,25800.0,26360.0,25960.0,9300950.0,21560.099609375
2013-07-17,26600.0,25720.0,26020.0,26400.0,12302300.0,21925.525390625
2013-07-18,26500.0,25840.0,26500.0,25840.0,15704200.0,21460.435546875
2013-07-19,25900.0,25280.0,25760.0,25460.0,16271300.0,21144.833984375
2013-07-22,25780.0,25300.0,25600.0,25460.0,10351150.0,21144.833984375
2013-07-23,26140.0,25440.0,25460.0,26140.0,11948900.0,21709.587890625
2013-07-24,26340.0,25900.0,26140.0,26300.0,8772650.0,21842.470703125
2013-07-25,26440.0,26160.0,26340.0,26300.0,8495650.0,21842.470703125
2013-07-26,26380.0,25980.0,26280.0,26060.0,13619550.0,21643.146484375
2013-07-29,26000.0,25580.0,25820.0,25660.0,11821850.0,21310.9453125
2013-07-30,25900.0,25540.0,25540.0,25800.0,9425350.0,21427.212890625
2013-07-31,25800.0,25580.0,25600.0,25600.0,12735500.0,21261.109375
2013-08-01,25760.0,25480.0,25700.0,25600.0,9058900.0,21261.109375
2013-08-02,26000.0,25640.0,25860.0,25720.0,11241350.0,21360.775390625
2013-08-05,25660.0,25480.0,25660.0,25480.0,8079850.0,21161.447265625
2013-08-06,25440.0,24900.0,24900.0,25080.0,14493700.0,20829.25
2013-08-07,24800.0,24440.0,24740.0,24440.0,15778100.0,20297.724609375
2013-08-08,24700.0,24260.0,24260.0,24340.0,17910800.0,20214.669921875
2013-08-09,24820.0,24400.0,24580.0,24600.0,12080200.0,20430.59765625
2013-08-12,24960.0,24500.0,24600.0,24640.0,10140600.0,20463.8203125
2013-08-13,25800.0,24840.0,24880.0,25800.0,20929450.0,21427.212890625
2013-08-14,26000.0,25700.0,25780.0,26000.0,13005100.0,21593.31640625
2013-08-16,26020.0,25640.0,25720.0,25900.0,11416600.0,21510.265625
2013-08-19,25920.0,25600.0,25720.0,25720.0,6499850.0,21360.775390625
2013-08-20,26100.0,25380.0,25920.0,25380.0,14230950.0,21078.3984375
2013-08-21,25640.0,25120.0,25300.0,25120.0,12346050.0,20862.46875
2013-08-22,25340.0,24900.0,25000.0,25100.0,11984850.0,20845.85546875
2013-08-23,26000.0,25420.0,25600.0,25900.0,17203400.0,21510.265625
2013-08-26,26100.0,25920.0,26020.0,26000.0,11519650.0,21593.31640625
2013-08-27,26180.0,25900.0,26140.0,26080.0,9130800.0,21659.75390625
2013-08-28,26200.0,25680.0,25680.0,26180.0,9492550.0,21742.80859375
2013-08-29,26960.0,26280.0,26340.0,26880.0,16315000.0,22324.169921875
2013-08-30,27360.0,27020.0,27200.0,27360.0,17135800.0,22722.8125
2013-09-02,27420.0,27000.0,27360.0,27020.0,10081600.0,22440.4375
2013-09-03,27280.0,26520.0,27280.0,26740.0,11798500.0,22207.89453125
2013-09-04,27080.0,26420.0,26600.0,26800.0,10920050.0,22257.732421875
2013-09-05,27420.0,27160.0,27400.0,27300.0,15100100.0,22672.984375
2013-09-06,27500.0,27160.0,27400.0,27380.0,11937950.0,22739.423828125
2013-09-09,27500.0,27260.0,27420.0,27460.0,9291550.0,22805.8671875
2013-09-10,27920.0,27360.0,27380.0,27920.0,14717650.0,23187.896484375
2013-09-11,28040.0,27700.0,27960.0,28040.0,13353000.0,23287.560546875
2013-09-12,28480.0,27900.0,28100.0,28200.0,21805400.0,23420.44921875
2013-09-13,28200.0,27920.0,28180.0,28120.0,12281500.0,23354.00390625
2013-09-16,28500.0,28220.0,28460.0,28500.0,11710700.0,23669.59375
2013-09-17,28400.0,27620.0,28400.0,27720.0,17181350.0,23021.796875
2013-09-23,27620.0,27060.0,27300.0,27200.0,24362900.0,22589.931640625
2013-09-24,27580.0,26760.0,26840.0,27460.0,15138900.0,22805.8671875
2013-09-25,27480.0,27020.0,27340.0,27280.0,11176450.0,22656.376953125
2013-09-26,27440.0,27120.0,27280.0,27440.0,10374700.0,22789.259765625
2013-09-27,27540.0,27260.0,27500.0,27320.0,11613250.0,22689.58984375
2013-09-30,27640.0,27200.0,27320.0,27340.0,11650900.0,22706.203125
2013-10-01,27660.0,27200.0,27600.0,27640.0,9773150.0,22955.359375
2013-10-02,28500.0,27800.0,27960.0,28360.0,17586350.0,23553.326171875
2013-10-04,28840.0,28280.0,28760.0,28360.0,15753700.0,23553.326171875
2013-10-07,28740.0,28500.0,28740.0,28720.0,10228250.0,23852.30859375
2013-10-08,28660.0,28340.0,28340.0,28600.0,10546000.0,23752.654296875
2013-10-10,28640.0,28420.0,28420.0,28600.0,13819000.0,23752.654296875
2013-10-11,28940.0,28720.0,28800.0,28860.0,11254150.0,23968.578125
2013-10-14,28980.0,28760.0,28960.0,28760.0,7373700.0,23885.53125
2013-10-15,29140.0,28900.0,29000.0,29140.0,10023650.0,24201.123046875
2013-10-16,29380.0,28900.0,29380.0,29000.0,8010600.0,24084.8515625
2013-10-17,29360.0,29080.0,29200.0,29260.0,9099350.0,24300.787109375
2013-10-18,29500.0,29260.0,29440.0,29440.0,7852150.0,24450.28125
2013-10-21,29780.0,29080.0,29500.0,29280.0,7126050.0,24317.3984375
2013-10-22,29200.0,28680.0,29200.0,29100.0,12353250.0,24167.90625
2013-10-23,29280.0,28720.0,29280.0,28840.0,8598450.0,23951.97265625
2013-10-24,28980.0,28580.0,28620.0,28980.0,8915650.0,24068.24609375
2013-10-25,29040.0,28660.0,29000.0,28980.0,6735300.0,24068.24609375
2013-10-28,29700.0,29160.0,29300.0,29640.0,11307700.0,24616.3828125
2013-10-29,29800.0,29560.0,29800.0,29800.0,10334900.0,24749.259765625
2013-10-30,30000.0,29680.0,29700.0,30000.0,10588400.0,24915.369140625
2013-10-31,30040.0,29300.0,29960.0,29300.0,12647050.0,24334.005859375
2013-11-01,30000.0,29360.0,29800.0,30000.0,11357700.0,24915.369140625
2013-11-04,30040.0,29780.0,29840.0,29980.0,10887800.0,24898.759765625
2013-11-05,30040.0,29440.0,30040.0,29700.0,8009300.0,24666.2109375
2013-11-06,29960.0,28980.0,29960.0,29020.0,12218400.0,24101.462890625
2013-11-07,29080.0,28500.0,29020.0,28740.0,13006800.0,23868.927734375
2013-11-08,28560.0,28140.0,28220.0,28200.0,13681350.0,23420.44921875
2013-11-11,28680.0,28180.0,28500.0,28560.0,8563850.0,23719.427734375
2013-11-12,29320.0,28720.0,28800.0,29120.0,9784900.0,24184.515625
2013-11-13,28980.0,28380.0,28900.0,28380.0,9995200.0,23569.935546875
2013-11-14,29100.0,28480.0,29100.0,28480.0,10132150.0,23652.984375
2013-11-15,29240.0,28640.0,28680.0,29240.0,8339250.0,24284.17578125
2013-11-18,29520.0,29300.0,29400.0,29480.0,6386800.0,24483.5
2013-11-19,29780.0,29540.0,29660.0,29780.0,8183550.0,24732.65234375
2013-11-20,29740.0,29280.0,29460.0,29400.0,8178150.0,24417.05859375
2013-11-21,29440.0,28640.0,29440.0,28800.0,9019800.0,23918.75390625
2013-11-22,29120.0,28620.0,28820.0,29000.0,8574600.0,24084.8515625
2013-11-25,29440.0,29020.0,29020.0,29300.0,6615300.0,24334.005859375
2013-11-26,29580.0,29100.0,29160.0,29580.0,8586250.0,24566.556640625
2013-11-27,29520.0,29200.0,29340.0,29400.0,9351700.0,24417.05859375
2013-11-28,29880.0,29580.0,29600.0,29880.0,10644900.0,24815.701171875
2013-11-29,29980.0,29700.0,29980.0,29880.0,6752200.0,24815.701171875
2013-12-02,30060.0,29340.0,30000.0,29340.0,7487800.0,24367.228515625
2013-12-03,29560.0,29140.0,29280.0,29220.0,7798600.0,24267.5625
2013-12-04,29060.0,28620.0,29000.0,28640.0,10844000.0,23785.869140625
2013-12-05,28920.0,28440.0,28660.0,28800.0,10479650.0,23918.75390625
2013-12-06,29080.0,28560.0,29080.0,28560.0,9147450.0,23719.427734375
2013-12-09,29080.0,28800.0,28800.0,29080.0,6996900.0,24151.294921875
2013-12-10,29020.0,28620.0,28820.0,28800.0,7755600.0,23918.75390625
2013-12-11,28880.0,28320.0,28520.0,28400.0,10629150.0,23586.541015625
2013-12-12,28200.0,27920.0,27920.0,28200.0,14962050.0,23420.44921875
2013-12-13,28220.0,27800.0,28200.0,27800.0,10053250.0,23088.236328125
2013-12-16,28080.0,27660.0,27820.0,28000.0,8954400.0,23254.33984375
2013-12-17,28340.0,27860.0,28340.0,27900.0,7762400.0,23171.28515625
2013-12-18,28200.0,27880.0,28100.0,28020.0,10899200.0,23270.95703125
2013-12-19,28680.0,28360.0,28360.0,28540.0,10552400.0,23702.81640625
2013-12-20,28540.0,28260.0,28260.0,28540.0,8407400.0,23702.81640625
2013-12-23,28760.0,28580.0,28740.0,28660.0,10639200.0,23802.482421875
2013-12-24,28640.0,28300.0,28600.0,28300.0,10980350.0,23503.49609375
2013-12-26,28300.0,28020.0,28160.0,28160.0,12307800.0,23387.224609375
2013-12-27,28220.0,27900.0,28200.0,27920.0,10510000.0,23417.4140625
2013-12-30,27940.0,27200.0,27920.0,27440.0,16908100.0,23014.830078125
2014-01-02,27100.0,26040.0,26960.0,26180.0,31025000.0,21958.021484375
2014-01-03,26220.0,25740.0,26000.0,25920.0,26496600.0,21739.95703125
2014-01-06,26400.0,25920.0,26060.0,26140.0,19735800.0,21924.474609375
2014-01-07,26360.0,25900.0,26000.0,26080.0,19763200.0,21874.150390625
2014-01-08,26080.0,25740.0,26000.0,25820.0,20474650.0,21656.080078125
2014-01-09,26140.0,25500.0,26140.0,25500.0,21250950.0,21387.6875
2014-01-10,25720.0,25440.0,25500.0,25440.0,18189150.0,21337.357421875
2014-01-13,25940.0,25460.0,25660.0,25900.0,16449350.0,21723.177734375
2014-01-14,26600.0,25800.0,25940.0,26260.0,14716650.0,22025.123046875
2014-01-15,26620.0,25960.0,26600.0,25980.0,11747450.0,21790.27734375
2014-01-16,26200.0,25860.0,26000.0,26020.0,9752450.0,21823.818359375
2014-01-17,26300.0,25840.0,26020.0,25840.0,12774250.0,21672.853515625
2014-01-20,26380.0,25920.0,26100.0,26320.0,8682800.0,22075.4453125
2014-01-21,26540.0,26220.0,26300.0,26480.0,7562300.0,22209.640625
2014-01-22,26560.0,26240.0,26280.0,26560.0,10826500.0,22276.7421875
2014-01-23,26440.0,25980.0,26320.0,25980.0,10336950.0,21790.27734375
2014-01-24,26360.0,25820.0,26000.0,26140.0,14001750.0,21924.474609375
2014-01-27,26080.0,25700.0,25860.0,25840.0,13346300.0,21672.853515625
2014-01-28,25860.0,25460.0,25460.0,25660.0,11701350.0,21521.884765625
