기준연월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	층
202106	서울특별시종로구	11110	 내수동	킹스매너	   175,000	2021	6	14	2004	201.82	3
202106	서울특별시종로구	11110	 창신동	창신쌍용1	    86,000	2021	6	19	1992	79.87	8
202106	서울특별시종로구	11110	 숭인동	종로유케이201	    11,000	2021	6	10	2013	12.09	9
202106	서울특별시종로구	11110	 숭인동	종로동광모닝스카이	    10,800	2021	6	19	2013	15.855	11
202106	서울특별시중구	11140	 충무로4가	진양상가	    51,800	2021	6	10	1970	71.93	5
202106	서울특별시중구	11140	 충무로5가	충무로헤센스마트	    23,000	2021	6	21	2018	21.04	2
202106	서울특별시중구	11140	 충무로5가	충무로엘크루메크로시티2	    20,000	2021	6	22	2016	22.75	14
202106	서울특별시중구	11140	 신당동	약수하이츠	   129,000	2021	6	2	1999	84.88	12
202106	서울특별시중구	11140	 신당동	약수역 더시티	    25,200	2021	6	4	2021	20.73	6
202106	서울특별시중구	11140	 신당동	신당푸르지오	   129,000	2021	6	5	2005	84.39	22
202106	서울특별시중구	11140	 신당동	약수역 더시티	    25,800	2021	6	7	2021	18.86	7
202106	서울특별시중구	11140	 신당동	신당 KCC 스위첸	   129,500	2021	6	9	2019	72.9906	9
202106	서울특별시중구	11140	 신당동	약수역 더시티	    23,800	2021	6	11	2021	18.3	10
202106	서울특별시중구	11140	 신당동	약수하이츠	   135,000	2021	6	12	1999	84.88	7
202106	서울특별시중구	11140	 신당동	약수하이츠	    97,000	2021	6	12	1999	57.63	12
202106	서울특별시중구	11140	 황학동	DUO302	    15,000	2021	6	3	2014	15.97	18
202106	서울특별시중구	11140	 황학동	황학아크로타워	   130,000	2021	6	7	2010	134.301	13
202106	서울특별시중구	11140	 중림동	성요셉	    37,000	2021	6	10	1975	68	6
202106	서울특별시용산구	11170	 산천동	리버힐삼성	   140,000	2021	6	5	2001	84.98	14
202106	서울특별시용산구	11170	 산천동	리버힐삼성	   149,000	2021	6	12	2001	114.48	8
202106	서울특별시용산구	11170	 원효로4가	풍전	   124,000	2021	6	4	1971	100.46	4
202106	서울특별시용산구	11170	 원효로4가	강변삼성스위트	   115,000	2021	6	5	1999	59.94	5
202106	서울특별시용산구	11170	 효창동	용산케이씨씨스위첸	   139,000	2021	6	5	2018	59.98	15
202106	서울특별시용산구	11170	 도원동	삼성래미안	   118,000	2021	6	12	2001	59.94	9
202106	서울특별시용산구	11170	 용문동	삼성하이츠	    85,000	2021	6	19	2003	84.39	4
202106	서울특별시용산구	11170	 문배동	지오베르크	   115,000	2021	6	10	2004	76.02	5
202106	서울특별시용산구	11170	 한강로2가	벽산메가트리움	   153,000	2021	6	1	2005	84.97	23
202106	서울특별시용산구	11170	 용산동5가	용산파크타워(24-1)	   349,000	2021	6	5	2009	180.62	23
202106	서울특별시용산구	11170	 이촌동	래미안첼리투스아파트	   327,998	2021	6	2	2015	124.35	26
202106	서울특별시용산구	11170	 이촌동	우성	   199,500	2021	6	3	1995	114.74	4
202106	서울특별시용산구	11170	 이촌동	동부센트레빌	   210,000	2021	6	4	2001	100.92	25
202106	서울특별시용산구	11170	 이촌동	우성	   214,000	2021	6	5	1995	114.74	11
202106	서울특별시용산구	11170	 이촌동	한강(대우)	   200,000	2021	6	5	2000	84.98	20
202106	서울특별시용산구	11170	 이촌동	한가람	   158,000	2021	6	11	1998	59.88	2
202106	서울특별시용산구	11170	 이촌동	강변	    80,000	2021	6	18	1971	66.08	3
202106	서울특별시용산구	11170	 이촌동	강서	    80,000	2021	6	18	1972	53.26	1
202106	서울특별시용산구	11170	 한남동	한남동리첸시아	    73,000	2021	6	5	2004	37.53	10
202106	서울특별시성동구	11200	 하왕십리동	센트라스아파트	   210,000	2021	6	3	2016	115.99	23
202106	서울특별시성동구	11200	 하왕십리동	센트라스아파트	   148,000	2021	6	5	2016	59.93	20
202106	서울특별시성동구	11200	 하왕십리동	왕십리자이	   127,000	2021	6	12	2017	59.99	13
202106	서울특별시성동구	11200	 하왕십리동	텐즈힐아파트(1단지)	   198,000	2021	6	14	2015	129.34	16
202106	서울특별시성동구	11200	 하왕십리동	센트라스아파트	   180,000	2021	6	22	2016	84.98	16
202106	서울특별시성동구	11200	 행당동	서울숲 한신 더 휴	   117,000	2021	6	5	2003	59.91	7
202106	서울특별시성동구	11200	 행당동	서울숲행당푸르지오	   118,000	2021	6	5	2011	59.68	14
202106	서울특별시성동구	11200	 행당동	행당 한진타운	   105,000	2021	6	5	2000	59.96	24
202106	서울특별시성동구	11200	 행당동	서울숲 한신 더 휴	   139,200	2021	6	5	2003	84.95	16
202106	서울특별시성동구	11200	 행당동	신동아	    91,000	2021	6	8	1995	59.97	6
202106	서울특별시성동구	11200	 행당동	행당 한진타운	   110,000	2021	6	12	2000	59.96	7
202106	서울특별시성동구	11200	 행당동	대림e-편한세상	   109,000	2021	6	18	2000	59.96	10
202106	서울특별시성동구	11200	 응봉동	대림강변타운	   143,000	2021	6	3	2001	84.42	5
202106	서울특별시성동구	11200	 응봉동	서울숲리버그린동아아파트	   140,800	2021	6	4	2003	84.83	20
202106	서울특별시성동구	11200	 응봉동	신동아	    95,000	2021	6	6	1996	59.97	5
202106	서울특별시성동구	11200	 응봉동	신동아	    70,000	2021	6	15	1996	59.97	4
202106	서울특별시성동구	11200	 금호동1가	이편한세상금호파크힐스	   149,000	2021	6	4	2019	59.949	12
202106	서울특별시성동구	11200	 금호동1가	이편한세상금호파크힐스	   174,000	2021	6	5	2019	84.957	11
202106	서울특별시성동구	11200	 금호동1가	벽산	   106,000	2021	6	15	2001	59.9	6
202106	서울특별시성동구	11200	 금호동2가	금호자이1차	   150,000	2021	6	8	2012	84.98	13
202106	서울특별시성동구	11200	 금호동3가	두산	   128,000	2021	6	14	1994	84.99	14
202106	서울특별시성동구	11200	 금호동4가	대우	   123,500	2021	6	1	2001	59.97	20
202106	서울특별시성동구	11200	 금호동4가	힐스테이트 서울숲 리버	   185,000	2021	6	1	2018	84.92	12
202106	서울특별시성동구	11200	 금호동4가	대우	   154,000	2021	6	8	2001	84.71	10
202106	서울특별시성동구	11200	 금호동4가	서울숲푸르지오2차	   145,000	2021	6	12	2012	59.862	7
202106	서울특별시성동구	11200	 옥수동	래미안 옥수 리버젠	   162,000	2021	6	1	2012	59.25	18
202106	서울특별시성동구	11200	 옥수동	옥수하이츠	   216,000	2021	6	2	1998	114.78	15
202106	서울특별시성동구	11200	 옥수동	옥수파크힐스101동~116동	   163,000	2021	6	2	2016	59.88	16
202106	서울특별시성동구	11200	 옥수동	극동그린	   139,500	2021	6	5	1997	114.32	2
202106	서울특별시성동구	11200	 옥수동	극동그린	   155,000	2021	6	5	1997	114.32	13
202106	서울특별시성동구	11200	 옥수동	옥수파크힐스101동~116동	   154,800	2021	6	11	2016	59.78	1
202106	서울특별시성동구	11200	 옥수동	래미안 옥수 리버젠	   190,000	2021	6	12	2012	84.81	14
202106	서울특별시성동구	11200	 성수동1가	한진타운	   169,000	2021	6	4	1994	84.21	12
202106	서울특별시성동구	11200	 성수동1가	쌍용	   127,900	2021	6	7	1997	59.76	13
202106	서울특별시성동구	11200	 송정동	건영	    93,000	2021	6	5	2000	84.945	8
202106	서울특별시광진구	11215	 중곡동	한영해시안 아파트	    41,700	2021	6	8	2017	57.02	10
202106	서울특별시광진구	11215	 구의동	구의현대2단지	   160,000	2021	6	8	1996	84.91	17
202106	서울특별시광진구	11215	 구의동	래미안파크스위트	   135,000	2021	6	10	2018	59.98	12
202106	서울특별시광진구	11215	 구의동	현대프라임	   119,400	2021	6	12	1997	59.82	27
202106	서울특별시광진구	11215	 광장동	현대파크빌	   130,000	2021	6	4	2000	59.76	6
202106	서울특별시광진구	11215	 광장동	극동1	   230,000	2021	6	15	1985	126.94	6
202106	서울특별시광진구	11215	 자양동	한라	   104,200	2021	6	1	1996	59.96	4
202106	서울특별시광진구	11215	 자양동	우방리버파크	   139,000	2021	6	2	2003	84.99	19
202106	서울특별시광진구	11215	 자양동	한강극동	   119,000	2021	6	6	1991	84.45	10
202106	서울특별시광진구	11215	 자양동	로얄동아	    95,000	2021	6	8	1999	59.91	14
202106	서울특별시동대문구	11230	 용두동	용두 두산위브	   105,300	2021	6	11	2009	59.99	12
202106	서울특별시동대문구	11230	 용두동	롯데캐슬피렌체	    38,000	2021	6	19	2009	26.08	7
202106	서울특별시동대문구	11230	 전농동	래미안 크레시티	   175,000	2021	6	1	2014	121.93	13
202106	서울특별시동대문구	11230	 전농동	전농동신성미소지움	   100,000	2021	6	5	2005	55.371	5
202106	서울특별시동대문구	11230	 전농동	래미안아름숲	   128,000	2021	6	10	2012	84.96	13
202106	서울특별시동대문구	11230	 전농동	전농우성	    63,000	2021	6	12	1992	59.78	6
202106	서울특별시동대문구	11230	 답십리동	래미안위브	   122,000	2021	6	4	2014	59.97	14
202106	서울특별시동대문구	11230	 답십리동	답십리파크자이	   115,500	2021	6	4	2019	59.91	17
202106	서울특별시동대문구	11230	 답십리동	동서울한양	    75,000	2021	6	5	1989	76.41	13
202106	서울특별시동대문구	11230	 답십리동	두산	    87,500	2021	6	5	2000	84.83	1
202106	서울특별시동대문구	11230	 답십리동	청계 지웰	    13,500	2021	6	5	2012	19.525	14
202106	서울특별시동대문구	11230	 답십리동	두산	    91,000	2021	6	10	2000	84.83	11
202106	서울특별시동대문구	11230	 답십리동	답십리파크자이	    93,000	2021	6	12	2019	49.54	7
202106	서울특별시동대문구	11230	 답십리동	동아	    88,000	2021	6	19	2001	84.72	6
202106	서울특별시동대문구	11230	 답십리동	청계푸르지오시티	    14,000	2021	6	21	2015	18.92	8
202106	서울특별시동대문구	11230	 답십리동	세양청마루	    79,500	2021	6	21	2005	84.98	13
202106	서울특별시동대문구	11230	 장안동	젬스톤힐즈	    45,000	2021	6	4	2017	59.84	6
202106	서울특별시동대문구	11230	 장안동	래미안장안2차	   105,300	2021	6	6	2007	81.05	9
202106	서울특별시동대문구	11230	 장안동	래미안장안2차	    88,500	2021	6	6	2007	64.85	5
202106	서울특별시중랑구	11260	 면목동	한신	    25,000	2021	6	1	1988	27	8
202106	서울특별시중랑구	11260	 면목동	현대	    79,900	2021	6	5	1994	84.09	10
202106	서울특별시중랑구	11260	 면목동	대원칸타빌	    67,500	2021	6	7	2003	56.9217	17
202106	서울특별시중랑구	11260	 면목동	용마금호타운	    75,000	2021	6	9	1992	84.9	2
202106	서울특별시중랑구	11260	 면목동	현대	    79,500	2021	6	10	1994	84.81	11
202106	서울특별시중랑구	11260	 면목동	주함해븐	    45,000	2021	6	12	2009	84.99	6
202106	서울특별시중랑구	11260	 면목동	킴스아파트	    30,800	2021	6	12	2018	35.75	12
202106	서울특별시중랑구	11260	 면목동	킴스아파트	    31,000	2021	6	14	2018	35.75	10
202106	서울특별시중랑구	11260	 면목동	현대휴온	    24,800	2021	6	15	2013	35.5	8
202106	서울특별시중랑구	11260	 상봉동	건영2차아파트	    84,000	2021	6	5	1996	84.96	17
202106	서울특별시중랑구	11260	 상봉동	프레미어스엠코	   127,000	2021	6	6	2013	107.12	14
202106	서울특별시중랑구	11260	 중화동	범양프레체	    11,870	2021	6	2	2012	17.94	11
202106	서울특별시중랑구	11260	 중화동	극동	    63,800	2021	6	5	1991	84.89	6
202106	서울특별시중랑구	11260	 묵동	극동늘푸른	    56,000	2021	6	1	1999	57.63	13
202106	서울특별시중랑구	11260	 묵동	극동늘푸른	    77,000	2021	6	1	1999	84.08	13
202106	서울특별시중랑구	11260	 묵동	신내	    42,000	2021	6	5	1996	39.84	5
202106	서울특별시중랑구	11260	 묵동	신도	    28,000	2021	6	5	1998	30.24	22
202106	서울특별시중랑구	11260	 묵동	신안3	    51,000	2021	6	8	2000	59.86	4
202106	서울특별시중랑구	11260	 묵동	신내	    41,500	2021	6	19	1996	39.84	10
202106	서울특별시중랑구	11260	 망우동	한진해모로	    79,000	2021	6	2	2007	137.29	5
202106	서울특별시중랑구	11260	 망우동	금호어울림(580)	    58,000	2021	6	4	2006	59.96	2
202106	서울특별시중랑구	11260	 망우동	EG Soul Leader	     9,000	2021	6	22	2012	13.42	14
202106	서울특별시중랑구	11260	 망우동	더하이어	     9,500	2021	6	23	2013	12.0156	15
202106	서울특별시중랑구	11260	 신내동	석탑	    60,000	2021	6	1	1997	84.6	9
202106	서울특별시중랑구	11260	 신내동	신내우디안1단지	    83,000	2021	6	2	2014	84.65	14
202106	서울특별시중랑구	11260	 신내동	신내11대명	    52,000	2021	6	2	1996	49.77	11
202106	서울특별시중랑구	11260	 신내동	동성1	    59,000	2021	6	2	1993	65.56	15
202106	서울특별시중랑구	11260	 신내동	신내6대주	    70,000	2021	6	2	1996	59.76	8
202106	서울특별시중랑구	11260	 신내동	광남	    34,500	2021	6	3	2000	44.45	5
202106	서울특별시중랑구	11260	 신내동	신내6대주	    60,000	2021	6	3	1996	49.77	9
202106	서울특별시중랑구	11260	 신내동	신내9진흥	    51,700	2021	6	4	1996	49.82	3
202106	서울특별시중랑구	11260	 신내동	동성4	    58,500	2021	6	4	1997	59.4	13
202106	서울특별시중랑구	11260	 신내동	동성1	    71,250	2021	6	4	1997	84.08	12
202106	서울특별시중랑구	11260	 신내동	신내우디안1단지	    83,500	2021	6	5	2014	84.91	8
202106	서울특별시중랑구	11260	 신내동	동성1	    60,000	2021	6	5	1993	65.56	8
202106	서울특별시중랑구	11260	 신내동	신내6대주	    55,000	2021	6	5	1996	49.77	12
202106	서울특별시중랑구	11260	 신내동	진로	   101,000	2021	6	5	1995	134.37	9
202106	서울특별시중랑구	11260	 신내동	대성유니트	    70,400	2021	6	5	2005	76.94	9
202106	서울특별시중랑구	11260	 신내동	신내9진흥	    54,000	2021	6	5	1996	49.93	14
202106	서울특별시중랑구	11260	 신내동	동성4	    76,250	2021	6	9	1997	84.08	9
202106	서울특별시중랑구	11260	 신내동	동성3	    82,000	2021	6	9	1997	129.37	16
202106	서울특별시중랑구	11260	 신내동	경원	    31,000	2021	6	9	1989	55.89	3
202106	서울특별시중랑구	11260	 신내동	신내6대주	    59,300	2021	6	11	1996	49.77	2
202106	서울특별시중랑구	11260	 신내동	신내6대주	    58,000	2021	6	12	1996	49.77	5
202106	서울특별시중랑구	11260	 신내동	신내우디안1단지	    82,500	2021	6	15	2014	84.65	3
202106	서울특별시중랑구	11260	 신내동	신내우디안1단지	    84,700	2021	6	16	2014	84.94	15
202106	서울특별시성북구	11290	 돈암동	돈암동 해피트리	    89,000	2021	6	1	2013	84.98	7
202106	서울특별시성북구	11290	 돈암동	한신	    65,000	2021	6	7	1998	84.87	1
202106	서울특별시성북구	11290	 돈암동	이수브라운스톤돈암	    88,300	2021	6	9	2004	59.99	3
202106	서울특별시성북구	11290	 돈암동	돈암현대아파트	    65,000	2021	6	9	1991	56.7	8
202106	서울특별시성북구	11290	 돈암동	일신건영휴먼빌아파트	   104,000	2021	6	9	2005	117.16	5
202106	서울특별시성북구	11290	 돈암동	한진(609-1)	    62,800	2021	6	12	1998	59.58	2
202106	서울특별시성북구	11290	 보문동6가	보문파크뷰자이	   113,000	2021	6	1	2017	84.99	14
202106	서울특별시성북구	11290	 보문동6가	아남	    69,000	2021	6	19	1994	84.9	9
202106	서울특별시성북구	11290	 정릉동	태영	    71,100	2021	6	1	1999	84.44	11
202106	서울특별시성북구	11290	 정릉동	산장아파트 가동, 나동	    35,000	2021	6	2	1977	52.89	1
202106	서울특별시성북구	11290	 정릉동	정릉풍림아이원	    57,700	2021	6	2	2005	59.88	4
202106	서울특별시성북구	11290	 정릉동	태영	    71,000	2021	6	3	1999	84.44	7
202106	서울특별시성북구	11290	 정릉동	정릉푸른마을동아	    62,000	2021	6	3	2003	59.4	2
202106	서울특별시성북구	11290	 정릉동	대우	    54,000	2021	6	3	2001	59.98	14
202106	서울특별시성북구	11290	 정릉동	정릉꿈에그린	    77,700	2021	6	4	2015	59.63	13
202106	서울특별시성북구	11290	 정릉동	경남	    76,800	2021	6	4	1999	84.88	7
202106	서울특별시성북구	11290	 정릉동	정릉푸른마을동아	    72,000	2021	6	5	2003	84.96	17
202106	서울특별시성북구	11290	 정릉동	정릉푸른마을동아	    71,000	2021	6	5	2003	84.96	18
202106	서울특별시성북구	11290	 정릉동	쌍용2	    59,500	2021	6	5	1999	59.9	3
202106	서울특별시성북구	11290	 정릉동	정릉꿈에그린	    89,900	2021	6	5	2015	84.56	3
202106	서울특별시성북구	11290	 정릉동	경남	    64,800	2021	6	5	1999	59.59	4
202106	서울특별시성북구	11290	 정릉동	대우	    34,500	2021	6	6	2001	43.11	1
202106	서울특별시성북구	11290	 정릉동	정릉풍림아이원	    73,000	2021	6	6	2005	84.09	12
202106	서울특별시성북구	11290	 정릉동	정릉푸른마을동아	    72,500	2021	6	7	2003	84.96	10
202106	서울특별시성북구	11290	 정릉동	정릉풍림아이원	    56,900	2021	6	7	2005	59.88	1
202106	서울특별시성북구	11290	 정릉동	정릉2차대주피오레	    65,000	2021	6	9	2008	84.99	2
202106	서울특별시성북구	11290	 정릉동	정릉성원아파트 101동, 102동	    57,950	2021	6	11	2000	59.94	11
202106	서울특별시성북구	11290	 정릉동	정릉꿈에그린	    74,000	2021	6	11	2015	59.63	13
202106	서울특별시성북구	11290	 정릉동	정릉하이츠빌1단지	    78,000	2021	6	12	2004	84.98	10
202106	서울특별시성북구	11290	 정릉동	정릉힐스테이트	    68,000	2021	6	12	2004	59.94	1
202106	서울특별시성북구	11290	 정릉동	정릉성원아파트 101동, 102동	    75,000	2021	6	14	2000	114.96	14
202106	서울특별시성북구	11290	 정릉동	정릉우성아파트 101~105동	    74,000	2021	6	19	2000	84.99	16
202106	서울특별시성북구	11290	 길음동	길음뉴타운9단지(래미안)	    95,000	2021	6	3	2010	59.98	17
202106	서울특별시성북구	11290	 길음동	길음뉴타운1단지(래미안길음1차)	    85,000	2021	6	3	2003	59.99	16
202106	서울특별시성북구	11290	 길음동	길음뉴타운1단지(래미안길음1차)	    86,500	2021	6	4	2003	59.99	12
202106	서울특별시성북구	11290	 길음동	길음동동부센트레빌(1278-0)	    82,500	2021	6	5	2003	59.998	2
202106	서울특별시성북구	11290	 길음동	길음뉴타운8단지(래미안)	   146,900	2021	6	5	2010	114.98	7
202106	서울특별시성북구	11290	 길음동	래미안길음센터피스	   113,000	2021	6	6	2019	59.9	22
202106	서울특별시성북구	11290	 길음동	돈암2-1삼부	    70,000	2021	6	11	1998	59.94	12
202106	서울특별시성북구	11290	 길음동	길음뉴타운4단지(e편한세상)	   125,000	2021	6	14	2005	114.88	10
202106	서울특별시성북구	11290	 길음동	길음뉴타운9단지(래미안)	    91,000	2021	6	14	2010	59.92	1
202106	서울특별시성북구	11290	 길음동	돈암2-1삼부	    69,000	2021	6	15	1998	59.94	7
202106	서울특별시성북구	11290	 길음동	길음동동부센트레빌(1278-0)	    87,500	2021	6	16	2003	59.998	10
202106	서울특별시성북구	11290	 길음동	래미안길음센터피스	   119,200	2021	6	19	2019	59.97	14
202106	서울특별시성북구	11290	 길음동	길음뉴타운8단지(래미안)	   113,500	2021	6	21	2010	84.94	4
202106	서울특별시성북구	11290	 종암동	종암에스케이	    96,000	2021	6	4	1999	114.75	3
202106	서울특별시성북구	11290	 종암동	우림카이저팰리스	    84,000	2021	6	5	2008	84.54	11
202106	서울특별시성북구	11290	 종암동	종암2차SKVIEW	    88,200	2021	6	8	2010	59.98	12
202106	서울특별시성북구	11290	 하월곡동	동신	    67,700	2021	6	3	1998	59.88	14
202106	서울특별시성북구	11290	 하월곡동	월곡래미안루나밸리	   136,000	2021	6	3	2007	114.93	14
202106	서울특별시성북구	11290	 하월곡동	월곡두산위브	   108,000	2021	6	7	2003	114.752	13
202106	서울특별시성북구	11290	 상월곡동	동아에코빌	    85,000	2021	6	17	2003	114.66	16
202106	서울특별시성북구	11290	 장위동	꿈의숲대명루첸아파트	   122,000	2021	6	2	2008	122.021	16
202106	서울특별시성북구	11290	 장위동	래미안장위퍼스트하이	   110,000	2021	6	2	2020	59.99	23
202106	서울특별시성북구	11290	 장위동	꿈의숲대명루첸아파트	    98,500	2021	6	5	2008	84.843	10
202106	서울특별시성북구	11290	 장위동	꿈의숲대명루첸아파트	    85,500	2021	6	5	2008	59.988	8
202106	서울특별시성북구	11290	 석관동	두산	    77,000	2021	6	1	1998	59.97	7
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    92,500	2021	6	2	2004	114.85	13
202106	서울특별시강북구	11305	 미아동	푸르지오시티	    13,800	2021	6	4	2014	18.6479	10
202106	서울특별시강북구	11305	 미아동	꿈의숲롯데캐슬	    99,900	2021	6	5	2017	84.98	4
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    68,500	2021	6	7	2004	59.98	5
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    79,700	2021	6	7	2004	84.76	15
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    74,500	2021	6	8	2004	84.71	22
202106	서울특별시강북구	11305	 미아동	미아동부센트레빌	    89,000	2021	6	9	2006	59.96	6
202106	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    94,000	2021	6	11	2003	114.922	14
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    65,000	2021	6	12	2004	59.98	2
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    69,500	2021	6	12	2004	59.98	9
202106	서울특별시강북구	11305	 미아동	푸르지오시티	    14,500	2021	6	12	2014	18.6479	16
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    67,000	2021	6	12	2004	59.98	8
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    68,980	2021	6	14	2004	59.98	15
202106	서울특별시강북구	11305	 미아동	푸르지오시티	    10,500	2021	6	15	2014	18.6479	7
202106	서울특별시강북구	11305	 미아동	삼각산아이원	    78,000	2021	6	15	2003	84.705	13
202106	서울특별시강북구	11305	 미아동	미아한일유앤아이	    89,000	2021	6	16	2002	129.784	15
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    80,500	2021	6	16	2004	84.76	25
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    65,000	2021	6	16	2004	59.98	1
202106	서울특별시강북구	11305	 미아동	에스케이북한산시티	    95,900	2021	6	16	2004	114.85	10
202106	서울특별시강북구	11305	 미아동	삼각산아이원	    78,000	2021	6	17	2003	84.705	24
202106	서울특별시강북구	11305	 번동	신원	    50,800	2021	6	2	2000	59.96	4
202106	서울특별시강북구	11305	 번동	주공1단지	    47,000	2021	6	3	1991	41.3	11
202106	서울특별시강북구	11305	 번동	해모로아파트	    54,000	2021	6	5	2003	59.94	17
202106	서울특별시강북구	11305	 번동	현대(148-494)	    54,000	2021	6	9	1997	84.9	12
202106	서울특별시강북구	11305	 번동	한진	    49,700	2021	6	11	2000	59.91	1
202106	서울특별시강북구	11305	 번동	수유역두산위브2	    79,000	2021	6	12	2009	84.9909	12
202106	서울특별시강북구	11305	 번동	수유역두산위브2	    79,000	2021	6	12	2009	84.9909	12
202106	서울특별시강북구	11305	 수유동	썬힐하우스	    19,200	2021	6	3	2002	60.24	3
202106	서울특별시강북구	11305	 수유동	수유벽산1차	    80,000	2021	6	7	1993	122.58	6
202106	서울특별시강북구	11305	 수유동	래미안수유	    84,000	2021	6	8	2001	84.993	8
202106	서울특별시강북구	11305	 수유동	경남아너스빌	    63,500	2021	6	8	2005	84.59	12
202106	서울특별시강북구	11305	 수유동	수유현대	    60,000	2021	6	10	2000	84.51	4
202106	서울특별시강북구	11305	 우이동	대우	    68,500	2021	6	7	2000	84.93	4
202106	서울특별시강북구	11305	 우이동	대우	    56,500	2021	6	9	2000	59.94	5
202106	서울특별시도봉구	11320	 쌍문동	경남	    30,000	2021	6	1	1988	44.5	9
202106	서울특별시도봉구	11320	 쌍문동	금호1	    32,800	2021	6	1	1990	36.36	9
202106	서울특별시도봉구	11320	 쌍문동	삼익세라믹	    40,000	2021	6	1	1988	42.93	8
202106	서울특별시도봉구	11320	 쌍문동	성원	    55,000	2021	6	1	1989	71.78	13
202106	서울특별시도봉구	11320	 쌍문동	한양2	    42,500	2021	6	2	1988	48.96	4
202106	서울특별시도봉구	11320	 쌍문동	한양2	    59,200	2021	6	2	1988	76.92	7
202106	서울특별시도봉구	11320	 쌍문동	한양2	    23,400	2021	6	3	1989	28.71	9
202106	서울특별시도봉구	11320	 쌍문동	금호2	    54,000	2021	6	4	1991	69.82	5
202106	서울특별시도봉구	11320	 쌍문동	한양2	    60,000	2021	6	5	1988	76.92	10
202106	서울특별시도봉구	11320	 쌍문동	경남	    34,800	2021	6	7	1988	46.3	6
202106	서울특별시도봉구	11320	 쌍문동	한양2	    23,500	2021	6	7	1989	28.71	11
202106	서울특별시도봉구	11320	 쌍문동	미라보	    46,500	2021	6	8	1995	59.96	5
202106	서울특별시도봉구	11320	 쌍문동	현대3	    54,500	2021	6	9	1995	84.83	9
202106	서울특별시도봉구	11320	 쌍문동	한양1	    69,000	2021	6	9	1986	66.33	3
202106	서울특별시도봉구	11320	 쌍문동	한양2	    56,000	2021	6	11	1988	76.92	3
202106	서울특별시도봉구	11320	 쌍문동	영진	    24,000	2021	6	18	2001	72.48	1
202106	서울특별시도봉구	11320	 쌍문동	한양2	    25,500	2021	6	19	1989	28.71	15
202106	서울특별시도봉구	11320	 방학동	대상타운현대아파트	    73,900	2021	6	1	2001	60	8
202106	서울특별시도봉구	11320	 방학동	동양크레오아파트	    60,000	2021	6	1	2004	84.9358	7
202106	서울특별시도봉구	11320	 방학동	우성아파트1	    44,000	2021	6	1	1992	51.91	3
202106	서울특별시도봉구	11320	 방학동	신동아아파트1	    43,000	2021	6	1	1988	53.16	10
202106	서울특별시도봉구	11320	 방학동	신동아아파트1	    55,000	2021	6	3	1986	70.62	11
202106	서울특별시도봉구	11320	 방학동	신동아아파트1	    45,000	2021	6	3	1989	53.16	5
202106	서울특별시도봉구	11320	 방학동	삼익세라믹아파트	    59,000	2021	6	3	1988	74.105	14
202106	서울특별시도봉구	11320	 방학동	방학 지음재힐스	    13,500	2021	6	4	2018	14.86	8
202106	서울특별시도봉구	11320	 방학동	신동아아파트2	    60,000	2021	6	5	1992	84.82	9
202106	서울특별시도봉구	11320	 방학동	신동아아파트1	    44,800	2021	6	5	1988	53.16	13
202106	서울특별시도봉구	11320	 방학동	신동아타워아파트	    56,300	2021	6	5	1997	84.74	10
202106	서울특별시도봉구	11320	 방학동	방학 지음재힐스	    12,000	2021	6	5	2018	14.79	6
202106	서울특별시도봉구	11320	 방학동	신동아아파트1	    43,400	2021	6	7	1988	53.16	2
202106	서울특별시도봉구	11320	 방학동	한화/성원아파트	    47,100	2021	6	8	1996	59.88	4
202106	서울특별시도봉구	11320	 방학동	송학휴스테이	    31,000	2021	6	14	2016	51.867	4
202106	서울특별시도봉구	11320	 방학동	동양크레오아파트	    43,000	2021	6	18	2004	84.9696	3
202106	서울특별시도봉구	11320	 방학동	벽산아파트1	    40,000	2021	6	19	1991	52.36	15
202106	서울특별시도봉구	11320	 창동	대우	    57,000	2021	6	1	1995	59.86	2
202106	서울특별시도봉구	11320	 창동	신창	    45,000	2021	6	1	1998	59.4	10
202106	서울특별시도봉구	11320	 창동	주공17단지	    64,700	2021	6	1	1989	49.94	3
202106	서울특별시도봉구	11320	 창동	삼성래미안	    92,500	2021	6	1	1992	84.87	16
202106	서울특별시도봉구	11320	 창동	보람아파트	    33,000	2021	6	2	2004	72.91	7
202106	서울특별시도봉구	11320	 창동	상아2차아파트	    85,000	2021	6	2	1988	84.99	8
202106	서울특별시도봉구	11320	 창동	보람아파트	    42,000	2021	6	3	2004	80.76	5
202106	서울특별시도봉구	11320	 창동	한신APT	    45,000	2021	6	4	1999	59.96	11
